,verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,verbatimN2,verbatimN2Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
75,Myotis_myotis,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Prosthodendrium carolinum,Trematodes,NA
76,Myotis_myotis,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Andreiko et al. (1967),"Andreiko, O.F. & Skvortsov, V.G., (1967) Materialy Nauchnoi Konferentsii Vsesoyuznogo Obshchestva Gel'mintologov 5: 28-37",Prosthodendrium chilostomum,Trematodes,NA
77,Myotis_myotis,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Prosthodendrium chilostomum,Trematodes,NA
78,Myotis_myotis,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Sharpilo & Iskova (1989),"Sharpilo, V., & Iskova, N. (1989). Fauna of Ukraine. Trematodes. Plagiorchiidan (Plagiorchiata). Vol. 34. Issue 3.",Prosthodendrium hurkovae,Trematodes,NA
79,Myotis_myotis,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Prosthodendrium hurkovae,Trematodes,NA
80,Myotis_myotis,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Prosthodendrium ilei,Trematodes,NA
81,Myotis_myotis,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spain,Botella & Esteban (1995),"Botella, P. & Esteban, J.G. (1995) 'Histopathology of the stomach lesion caused by Physaloptera brevivaginata (Nematoda: Physalopteridae) in bats in Spain.' Folia Parasitologica. Praha 42(2): 143-148 , 1 fig.",Prosthodendrium (Prosthodendrium) corberensis,Trematodes,NA
82,Myotis_myotis,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Prosthodendrium (Prosthodendrium) longiforme,Trematodes,NA
83,Myotis_myotis,Endoparasites,Plagiorchiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spain,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Plagiorchis sp. Â Â Â ,Trematodes,NA
84,Myotis_myotis,Endoparasites,Plagiorchiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Andreiko et al. (1967),"Andreiko, O.F. & Skvortsov, V.G., (1967) Materialy Nauchnoi Konferentsii Vsesoyuznogo Obshchestva Gel'mintologov 5: 28-37",Plagiorchis vespertilionis,Trematodes,NA
85,Myotis_myotis,Endoparasites,Plagiorchiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Plagiorchis (Multiglandularis) asperus,Trematodes,NA
86,Myotis_myotis,Endoparasites,Plagiorchiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spain,Botella & Esteban (1995),"Botella, P. & Esteban, J.G. (1995) 'Histopathology of the stomach lesion caused by Physaloptera brevivaginata (Nematoda: Physalopteridae) in bats in Spain.' Folia Parasitologica. Praha 42(2): 143-148 , 1 fig.",Plagiorchis (Plagiorchis) sp. Â Â Â ,Trematodes,NA
87,Myotis_myotis,Endoparasites,Plagiorchiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spain,Cordero del Campillo et al. (1980),"Cordero del Campillo, M., Manga-GonzÃ¡lez, M. Y., & GonzÃ¡lez Lanza, C. (1980). Ãndice-catÃ¡logo de zooparÃ¡sitos ibÃ©ricos. Ministerio de Sanidad y Seguridad Social (EspaÃ±a).",Plagiorchis (Plagiorchis) vespertilionis,Trematodes,NA
88,Myotis_myotis,Endoparasites,Plagiorchiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Plagiorchis (Plagiorchis) vespertilionis,Trematodes,NA
89,Rhinolophus_blasii,Endoparasites,Filarioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Litomosa beaucournui,Nematodes,NA
90,Rhinolophus_blasii,Endoparasites,Trichinelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bulgaria,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Capillaria sp.,Nematodes,NA
91,Rhinolophus_blasii,Endoparasites,Trichostrongyloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Strongylacantha glycirrhyza,Nematodes,NA
92,Rhinolophus_blasii,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Prosthodendrium (Prosthodendrium) urna,Trematodes,NA
93,Rhinolophus_hipposideros,Endoparasites,Hymenolepididae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Myotolepis crimensis,Cestodes,NA
94,Rhinolophus_hipposideros,Endoparasites,Filarioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Litomosa beaucournui Â Â Â ,Nematodes,NA
95,Rhinolophus_hipposideros,Endoparasites,Filarioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Litomosa skarbilovitschi,Nematodes,NA
96,Rhinolophus_hipposideros,Endoparasites,Filarioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Litomosa skarbilovitschi,Nematodes,NA
97,Rhinolophus_hipposideros,Endoparasites,Physalopteroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Physaloptera myotis,Nematodes,NA
98,Rhinolophus_hipposideros,Endoparasites,Physalopteroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Andreiko et al. (1967),"Andreiko, O.F. & Skvortsov, V.G., (1967) '[Title in Russian]' Materialy Nauchnoi Konferentsii Vsesoyuznogo Obshchestva Gel'mintologov 5: 28-37",Physaloptera sp.,Nematodes,NA
99,Rhinolophus_hipposideros,Endoparasites,Rictularioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Rictularia plagiostoma,Nematodes,NA
100,Rhinolophus_hipposideros,Endoparasites,Spiruroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Andreiko et al. (1967),"Andreiko, O.F. & Skvortsov, V.G., (1967) '[Title in Russian]' Materialy Nauchnoi Konferentsii Vsesoyuznogo Obshchestva Gel'mintologov 5: 28-37",Agamospirura sp.,Nematodes,NA
101,Rhinolophus_hipposideros,Endoparasites,Spiruroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Andreiko et al. (1967),"Andreiko, O.F. & Skvortsov, V.G., (1967) '[Title in Russian]' Materialy Nauchnoi Konferentsii Vsesoyuznogo Obshchestva Gel'mintologov 5: 28-37",Ascarops strongylina,Nematodes,NA
102,Rhinolophus_hipposideros,Endoparasites,Spiruroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Ascarops strongylina,Nematodes,NA
103,Rhinolophus_hipposideros,Endoparasites,Spiruroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Andreiko et al. (1967),"Andreiko, O.F. & Skvortsov, V.G., (1967) '[Title in Russian]' Materialy Nauchnoi Konferentsii Vsesoyuznogo Obshchestva Gel'mintologov 5: 28-37",Physocephalus sexalatus,Nematodes,NA
104,Rhinolophus_hipposideros,Endoparasites,Spiruroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Physocephalus sexalatus,Nematodes,NA
105,Rhinolophus_hipposideros,Endoparasites,Trichinelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Capillaria eubursata,Nematodes,NA
106,Rhinolophus_hipposideros,Endoparasites,Trichinelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Capillaria speciosa,Nematodes,NA
107,Rhinolophus_hipposideros,Endoparasites,Trichinelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Skrjabinocapillaria eubursata,Nematodes,NA
108,Rhinolophus_hipposideros,Endoparasites,Trichinelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Andreiko et al. (1967),"Andreiko, O.F. & Skvortsov, V.G., (1967) '[Title in Russian]' Materialy Nauchnoi Konferentsii Vsesoyuznogo Obshchestva Gel'mintologov 5: 28-37",Skrjabinocapillaria eubursata,Nematodes,NA
109,Rhinolophus_hipposideros,Endoparasites,Trichostrongyloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Molinostrongylus alatus,Nematodes,NA
110,Rhinolophus_hipposideros,Endoparasites,Trichostrongyloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Andreiko et al. (1967),"Andreiko, O.F. & Skvortsov, V.G., (1967) '[Title in Russian]' Materialy Nauchnoi Konferentsii Vsesoyuznogo Obshchestva Gel'mintologov 5: 28-37",Molinostrongylus alatus,Nematodes,NA
111,Rhinolophus_hipposideros,Endoparasites,Trichostrongyloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Molinostrongylus skrjabini,Nematodes,NA
112,Rhinolophus_hipposideros,Endoparasites,Trichostrongyloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Strongylacantha glycirrhyza,Nematodes,NA
113,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Lecithodendrium linstowi,Trematodes,NA
114,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Italy,Ricci (1995),"Ricci, M. (1995). Notizie sui trematodi parassiti di chirotten in Italia. Parassitologia, 37(2-3), 199-214.",Lecithodendrium linstowi,Trematodes,NA
115,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Lecithodendrium rotundum,Trematodes,NA
116,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Lecithodendrium rysavy,Trematodes,NA
117,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Italy,Ricci (1995),"Ricci, M. (1995). Notizie sui trematodi parassiti di chirotten in Italia. Parassitologia, 37(2-3), 199-214.",Matovius rhinolophi,Trematodes,NA
118,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bulgaria,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Matovius rhinolophi,Trematodes,NA
119,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Kurashvili (1989),"Kurashvili, BE (1989) Parasitic worms of the small mammal fauna of the TranscaucasusKURASHVILI, B. E. Metsniereba. Tbilisi (In Russian).",Ophiosacculus mehelyi,Trematodes,NA
120,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Parabascus duboisi,Trematodes,NA
121,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Parabascus lepidotus,Trematodes,NA
122,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Kurashvili (1989),"Kurashvili, BE (1989) Parasitic worms of the small mammal fauna of the TranscaucasusKURASHVILI, B. E. Metsniereba. Tbilisi (In Russian).",Paralecithodendrium skrjabini,Trematodes,NA
123,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Prosthodendrium ascidia,Trematodes,NA
124,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Andreiko et al. (1967),"Andreiko, O.F. & Skvortsov, V.G., (1967) '[Title in Russian]' Materialy Nauchnoi Konferentsii Vsesoyuznogo Obshchestva Gel'mintologov 5: 28-37",Prosthodendrium ascidia,Trematodes,NA
125,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Prosthodendrium chilostomum,Trematodes,NA
126,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Andreiko et al. (1967),"Andreiko, O.F. & Skvortsov, V.G., (1967) '[Title in Russian]' Materialy Nauchnoi Konferentsii Vsesoyuznogo Obshchestva Gel'mintologov 5: 28-37",Prosthodendrium chilostomum,Trematodes,NA
127,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Iskova et al. (1995),"Iskova, N. I., Sharpilo, V. P., Sharpilo, L. D., Tkach, V. V. 1995. Catalogue of the helminths of Ukrainian vertebrates. Trematodes of terrestrial vertebrates. Kiev, 1â€“93",Prosthodendrium longiforme,Trematodes,NA
128,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Kurashvili (1989),"Kurashvili, BE (1989) Parasitic worms of the small mammal fauna of the TranscaucasusKURASHVILI, B. E. Metsniereba. Tbilisi (In Russian).",Prosthodendrium parvouterus,Trematodes,NA
129,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czech Republic,Slovakia",Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Prosthodendrium (Prosthodendrium) erhardovae,Trematodes,NA
130,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Prosthodendrium (Prosthodendrium) longiforme,Trematodes,NA
131,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Prosthodendrium (Prosthodendrium) magnum,Trematodes,NA
132,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Prosthodendrium (Prosthodendrium) parvouterus,Trematodes,NA
133,Rhinolophus_hipposideros,Endoparasites,Lecithodendriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czech Republic,Slovakia",Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Prosthodendrium (Prosthodendrium) raabei,Trematodes,NA
134,Rhinolophus_hipposideros,Endoparasites,Mesotretidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spain,Cordero del Campillo et al. (1980),"Cordero del Campillo, M., Manga-GonzÃ¡lez, M. Y., & GonzÃ¡lez Lanza, C. (1980). Ãndice-catÃ¡logo de zooparÃ¡sitos ibÃ©ricos. Ministerio de Sanidad y Seguridad Social (EspaÃ±a).",Mesotretes peregrinus,Trematodes,NA
135,Rhinolophus_hipposideros,Endoparasites,Mesotretidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spain,Alvarez et al. (1991),"Alvarez, F., Rey, J., Quinteiro, P., Iglesias, R., Santos, M., & Sanmartin, M. L. (1991). Helminth parasites in some Spanish bats. WiadomoÅ›ci Parazytologiczne, 37(3).",Mesotretes peregrinus,Trematodes,NA
136,Rhinolophus_hipposideros,Endoparasites,Mesotretidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Italy,Ricci (1995),"Ricci, M. (1995). Notizie sui trematodi parassiti di chirotten in Italia. Parassitologia, 37(2-3), 199-214.",Mesotretes peregrinus,Trematodes,NA
137,Rhinolophus_hipposideros,Endoparasites,Mesotretidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Mesotretes peregrinus,Trematodes,NA
138,Rhinolophus_hipposideros,Endoparasites,Plagiorchiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Sharpilo & Iskova (1989),"Sharpilo, V., & Iskova, N. (1989). Fauna of Ukraine. Trematodes. Plagiorchiidan (Plagiorchiata). Vol. 34. Issue 3.",Plagiorchis koreanus,Trematodes,NA
139,Rhinolophus_hipposideros,Endoparasites,Plagiorchiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Tkach et al. (2000),"Tkach, V. V., Pawlowski, J., & Sharpilo, V. P. (2000). Molecular and morphological differentiation between species of the Plagiorchis vespertilionis group (Digenea, Plagiorchiidae) occurring in European bats, with a re-description of P. vespertilionis (MÃ¼ller, 1780). Systematic Parasitology, 47(1), 9-22.",Plagiorchis muelleri,Trematodes,NA
140,Rhinolophus_hipposideros,Endoparasites,Plagiorchiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Italy,Ricci (1995),"Ricci, M. (1995). Notizie sui trematodi parassiti di chirotten in Italia. Parassitologia, 37(2-3), 199-214.",Plagiorchis vespertilionis,Trematodes,NA
141,Rhinolophus_hipposideros,Endoparasites,Plagiorchiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Andreiko et al. (1967),"Andreiko, O.F. & Skvortsov, V.G., (1967) '[Title in Russian]' Materialy Nauchnoi Konferentsii Vsesoyuznogo Obshchestva Gel'mintologov 5: 28-37",Plagiorchis vespertilionis,Trematodes,NA
142,Rhinolophus_hipposideros,Endoparasites,Plagiorchiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Plagiorchis (Plagiorchis) koreanus,Trematodes,NA
143,Rhinolophus_hipposideros,Endoparasites,Plagiorchiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Plagiorchis (Plagiorchis) muelleri,Trematodes,NA
144,Rhinolophus_hipposideros,Endoparasites,Plagiorchiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Plagiorchis (Plagiorchis) vespertilionis,Trematodes,NA
145,Barbastella_barbastellus,Endoparasites,Hymenolepididae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Milina grisea,Cestodes,NA
146,Barbastella_barbastellus,Endoparasites,Hymenolepididae,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine,Moldavia",Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Myotolepis crimensis,Cestodes,NA
147,Barbastella_barbastellus,Endoparasites,Hymenolepididae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lanza (1999),"Lanza, B. (1999). I parassiti dei pipistrelli (Mammalia, Chiroptera) della fauna italiana (Vol. 30). Museo Reg. Scienze Nat. Torino.",Vampirolepis christensoni,Cestodes,NA
