verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
Myotis_bechsteinii,CallMaxFrequency,103.5,12.7,12,mean,hand-release,kHz,65,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Myotis_blythii,CallMaxFrequency,106.2,14.1,13,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Myotis_brandtii,CallMaxFrequency,103.6,12.8,12,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Myotis_capaccinii,CallMaxFrequency,86.8,8.4,10,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Myotis_daubentonii,CallMaxFrequency,81.2,8,10,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Myotis_emarginatus,CallMaxFrequency,113.1,12.5,11,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Myotis_myotis,CallMaxFrequency,86,11.3,13,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Myotis_mystacinus,CallMaxFrequency,99.7,12.6,13,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Myotis_nattereri,CallMaxFrequency,108.6,18.6,17,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Barbastella_barbastellus,CallMaxFrequency,48.3,3.9,8,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Plecotus_auritus,CallMaxFrequency,55.7,5.6,10,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Plecotus_austriacus,CallMaxFrequency,45.3,3.3,7,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Hypsugo_savii,CallMaxFrequency,48.3,7.2,15,mean,hand-release,kHz,72,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Pipistrellus_kuhlii,CallMaxFrequency,63.6,12.8,20,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Pipistrellus_nathusii,CallMaxFrequency,61.5,13.9,23,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Pipistrellus_pipistrellus,CallMaxFrequency,73.8,15.9,22,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Pipistrellus_pygmaeus,CallMaxFrequency,84.1,16.5,20,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Miniopterus_schreibersii,CallMaxFrequency,87.3,11,13,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Eptesicus_serotinus,CallMaxFrequency,47.2,7.4,16,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Eptesicus_nilssonii,CallMaxFrequency,48.2,8.8,18,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Vespertilio_murinus,CallMaxFrequency,35.8,10.5,29,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Nyctalus_leisleri,CallMaxFrequency,49.4,14.9,30,mean,hand-release,kHz,19,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Nyctalus_noctula,CallMaxFrequency,33.8,11.6,34,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Tadarida_teniotis,CallMaxFrequency,15.3,2.5,16,mean,free-flight,kHz,42,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Rhinolophus_hipposideros,CallMaxFrequency,110.6,1.7,2,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Rhinolophus_ferrumequinum,CallMaxFrequency,84.1,0.9,1,mean,hand-release,kHz,100,call,Switzerland,Obrist et al. (2004),"Obrist, M.K., Boesch, R. & FlÃ¼ckiger, P.F. (2004) Variability in echolocation call design of 26 Swiss bat species: consequences, limits and options for automated field identification with a synergetic pattern recognition approach. Mammalia, 68, 307-322.",NA,NA,NA
Rhinolophus_ferrumequinum,CallDuration,49.4,13.3,27,mean,leaving roost,ms,21,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Rhinolophus_hipposideros,CallDuration,45.7,8.98,20,mean,leaving roost,ms,24,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Myotis_brandtii,CallDuration,3.06,0.83,27,mean,leaving roost,ms,42,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Myotis_mystacinus,CallDuration,2.23,0.92,41,mean,leaving roost,ms,25,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Myotis_bechsteinii,CallDuration,2.54,0.53,21,mean,leaving roost,ms,7,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Myotis_nattereri,CallDuration,2.29,1.1,48,mean,leaving roost,ms,67,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Myotis_daubentonii,CallDuration,2.91,0.95,33,mean,free-flight & leaving roost,ms,61,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Plecotus_auritus,CallDuration,1.48,0.6,41,mean,leaving roost,ms,38,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Pipistrellus_nathusii,CallDuration,6.12,1.24,20,mean,free-flight,ms,14,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Pipistrellus_pipistrellus,CallDuration,4.81,1.25,26,mean,leaving roost,ms,60,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Pipistrellus_pygmaeus,CallDuration,4.1,0.88,21,mean,leaving roost,ms,59,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Nyctalus_leisleri,CallDuration,8.01,2.66,33,mean,leaving roost,ms,36,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Nyctalus_noctula,CallDuration,19.6,4.38,22,mean,leaving roost,ms,26,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Eptesicus_serotinus,CallDuration,5.22,2.08,40,mean,leaving roost,ms,55,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Barbastella_barbastellus,CallDuration,4.4,NA,NA,mean,leaving roost,ms,1,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Rhinolophus_ferrumequinum,InterpulseInterval,83,18.9,23,mean,leaving roost,ms,21,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Rhinolophus_hipposideros,InterpulseInterval,82.4,12.3,15,mean,leaving roost,ms,24,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
Myotis_brandtii,InterpulseInterval,88,18.3,21,mean,leaving roost,ms,42,call,UnitedKingdom,Vaughan et al. (1997),"Vaughan, N., Jones, G. & Harris, S. (1997) Identification of British bat species by multivariate analysis of echolocation call parameters. Bioacoustics, 7, 189-207.",NA,NA,NA
