,verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,verbatimN2,verbatimN2Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
430,Pipistrellus_nathusii,DietaryNicheBreadth,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
431,Pipistrellus_nathusii,DietaryDiversity,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
432,Rhinolophus_ferrumequinum,DietaryNicheBreadth,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
433,Rhinolophus_ferrumequinum,DietaryDiversity,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
434,Pipistrellus_pygmaeus,DietaryNicheBreadth,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
435,Pipistrellus_pygmaeus,DietaryDiversity,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
436,Plecotus_auritus,DietaryNicheBreadth,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
437,Plecotus_auritus,DietaryDiversity,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
438,Nyctalus_leisleri,DietaryNicheBreadth,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
439,Nyctalus_leisleri,DietaryDiversity,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
440,Plecotus_austriacus,DietaryNicheBreadth,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
441,Plecotus_austriacus,DietaryDiversity,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
442,Barbastella_barbastellus,DietaryNicheBreadth,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
443,Barbastella_barbastellus,DietaryDiversity,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",NA,NA,NA
444,Myotis_bechsteinii,TrophicSpecialization,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",Derived_from_data_collected_by_Ware_etal.(2020),NA,NA
445,Myotis_brandtii,TrophicSpecialization,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",Derived_from_data_collected_by_Ware_etal.(2020),NA,NA
446,Nyctalus_noctula,TrophicSpecialization,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",Derived_from_data_collected_by_Ware_etal.(2020),NA,NA
447,Myotis_nattereri,TrophicSpecialization,2.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",Derived_from_data_collected_by_Ware_etal.(2020),NA,NA
448,Myotis_daubentonii,TrophicSpecialization,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",Derived_from_data_collected_by_Ware_etal.(2020),NA,NA
449,Rhinolophus_hipposideros,TrophicSpecialization,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",Derived_from_data_collected_by_Ware_etal.(2020),NA,NA
450,Pipistrellus_pipistrellus,TrophicSpecialization,2.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",Derived_from_data_collected_by_Ware_etal.(2020),NA,NA
451,Myotis_mystacinus,TrophicSpecialization,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",Derived_from_data_collected_by_Ware_etal.(2020),NA,NA
452,Rhinolophus_ferrumequinum,TrophicSpecialization,3.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",Derived_from_data_collected_by_Ware_etal.(2020),NA,NA
453,Eptesicus_serotinus,TrophicSpecialization,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",Derived_from_data_collected_by_Ware_etal.(2020),NA,NA
454,Pipistrellus_nathusii,TrophicSpecialization,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",Derived_from_data_collected_by_Ware_etal.(2020),NA,NA
455,Pipistrellus_pygmaeus,TrophicSpecialization,3.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",Derived_from_data_collected_by_Ware_etal.(2020),NA,NA
456,Plecotus_auritus,TrophicSpecialization,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",Derived_from_data_collected_by_Ware_etal.(2020),NA,NA
457,Plecotus_austriacus,TrophicSpecialization,3.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",Derived_from_data_collected_by_Ware_etal.(2020),NA,NA
458,Nyctalus_leisleri,TrophicSpecialization,4.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",Derived_from_data_collected_by_Ware_etal.(2020),NA,NA
459,Barbastella_barbastellus,TrophicSpecialization,4.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Ware et al. (2020),"Ware, R.L., Garrod, B., Macdonald, H. & Allaby, R.G. (2020) Guano morphology has the potential to inform conservation strategies in British bats. PloS one, 15, e0230865.",Derived_from_data_collected_by_Ware_etal.(2020),NA,NA
460,Barbastella_barbastellus,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
461,Eptesicus_anatolicus,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
462,Eptesicus_bottae,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
463,Eptesicus_isabellinus,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
464,Eptesicus_nilssonii,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
465,Eptesicus_serotinus,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
466,Hypsugo_savii,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
467,Miniopterus_schreibersii,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
468,Myotis_alcathoe,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
469,Myotis_bechsteinii,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
470,Myotis_blythii,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
471,Myotis_brandtii,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
472,Myotis_capaccinii,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
473,Myotis_crypticus,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
474,Myotis_dasycneme,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
475,Myotis_daubentonii,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
476,Myotis_davidii,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
477,Myotis_emarginatus,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
478,Myotis_escalerai,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
479,Myotis_myotis,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
480,Myotis_mystacinus,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
481,Myotis_nattereri,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
482,Myotis_punicus,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
483,Nyctalus_azoreum,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
484,Nyctalus_lasiopterus,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
485,Nyctalus_leisleri,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
486,Nyctalus_noctula,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
487,Pipistrellus_kuhlii,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
488,Pipistrellus_maderensis,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
489,Pipistrellus_nathusii,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
490,Pipistrellus_pipistrellus,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
491,Pipistrellus_pygmaeus,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
492,Plecotus_auritus,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
493,Plecotus_austriacus,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
494,Plecotus_gaisleri,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
495,Plecotus_kolombatovici,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
496,Plecotus_macrobullaris,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
497,Plecotus_sardus,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
498,Plecotus_teneriffae,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
499,Rhinolophus_blasii,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
500,Rhinolophus_euryale,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
501,Rhinolophus_ferrumequinum,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
502,Rhinolophus_hipposideros,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
503,Rhinolophus_mehelyi,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
504,Rousettus_aegyptiacus,DietType,Frugivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
505,Tadarida_teniotis,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
506,Vespertilio_murinus,DietType,Insectivorous,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,NA
