verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
Myotis_crypticus,BodyMass,6.69,0.69,10.31,mean,capture,g,124,individual,France,CACCHI,Unpublished data from the CACCHI program,Data_provider:_Julie_Marmet,Adult,spurious_values_&_outliers_removed
Barbastella_barbastellus,ForearmLength,39.41,1.5,3.81,mean of means,capture,mm,244,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Hypsugo_savii,ForearmLength,33.13,1.25,3.78,mean of means,capture,mm,212,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Miniopterus_schreibersii,ForearmLength,45.43,0.68,1.49,mean of means,capture,mm,89,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Myotis_bechsteinii,ForearmLength,41.73,0.69,1.65,mean of means,capture,mm,12,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Myotis_blythii,ForearmLength,61.46,1.13,1.84,mean of means,capture,mm,29,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Myotis_capaccinii,ForearmLength,41.67,0.88,2.1,mean of means,capture,mm,49,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Myotis_daubentonii,ForearmLength,36.91,1.44,3.91,mean of means,capture,mm,220,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Myotis_crypticus,ForearmLength,38.86,0.97,2.5,mean of means,capture,mm,34,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Myotis_emarginatus,ForearmLength,39.07,0.88,2.26,mean of means,capture,mm,29,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Myotis_myotis,ForearmLength,61.85,1.44,2.32,mean of means,capture,mm,19,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Nyctalus_leisleri,ForearmLength,43.32,0.92,2.11,mean of means,capture,mm,56,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Pipistrellus_kuhlii,ForearmLength,33.81,0.83,2.44,mean of means,capture,mm,56,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Pipistrellus_pipistrellus,ForearmLength,31.22,0.79,2.52,mean of means,capture,mm,113,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Pipistrellus_pygmaeus,ForearmLength,31.37,1.08,3.45,mean of means,capture,mm,16,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Plecotus_auritus,ForearmLength,39.38,1.49,3.79,mean of means,capture,mm,150,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Plecotus_austriacus,ForearmLength,40.57,0.43,1.07,mean of means,capture,mm,8,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Rhinolophus_euryale,ForearmLength,47.64,0.86,1.8,mean of means,capture,mm,97,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Eptesicus_serotinus,ForearmLength,54.4,0.1,0.18,mean of means,capture,mm,3,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Rhinolophus_ferrumequinum,ForearmLength,56.9,0.2,0.35,mean of means,capture,mm,2,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Tadarida_teniotis,ForearmLength,60.53,1.32,2.18,mean of means,capture,mm,16,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Plecotus_gaisleri,ForearmLength,38.7,0.6,1.55,mean of means,capture,mm,2,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Barbastella_barbastellus,BodyMass,8.26,1.3,15.74,mean of means,capture,g,237,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Hypsugo_savii,BodyMass,6.62,0.86,12.95,mean of means,capture,g,213,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Miniopterus_schreibersii,BodyMass,12.14,1.24,10.18,mean of means,capture,g,89,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Myotis_bechsteinii,BodyMass,8.8,0.4,4.55,mean of means,capture,g,12,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Myotis_blythii,BodyMass,25.18,2.41,9.57,mean of means,capture,g,29,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Myotis_capaccinii,BodyMass,8.32,0.59,7.11,mean of means,capture,g,49,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Myotis_daubentonii,BodyMass,6.95,0.67,9.62,mean of means,capture,g,194,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Myotis_crypticus,BodyMass,6.03,0.1,1.59,mean of means,capture,g,30,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Myotis_emarginatus,BodyMass,7.35,0.52,7.08,mean of means,capture,g,28,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Myotis_myotis,BodyMass,25.83,1.04,4.04,mean of means,capture,g,19,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Nyctalus_leisleri,BodyMass,15.53,0.96,6.21,mean of means,capture,g,46,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Pipistrellus_kuhlii,BodyMass,6.04,0.39,6.4,mean of means,capture,g,56,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Pipistrellus_pipistrellus,BodyMass,4.65,0.45,9.79,mean of means,capture,g,113,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Pipistrellus_pygmaeus,BodyMass,4.97,0.65,13.1,mean of means,capture,g,16,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Plecotus_auritus,BodyMass,7.55,0.64,8.47,mean of means,capture,g,148,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Plecotus_austriacus,BodyMass,9.3,0.78,8.4,mean of means,capture,g,8,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Rhinolophus_euryale,BodyMass,10.63,0.77,7.29,mean of means,capture,g,76,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Eptesicus_serotinus,BodyMass,27.7,NA,NA,mean of means,capture,g,3,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Rhinolophus_ferrumequinum,BodyMass,24.7,NA,NA,mean of means,capture,g,2,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Tadarida_teniotis,BodyMass,26.93,0.75,2.79,mean of means,capture,g,16,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Plecotus_gaisleri,BodyMass,7.8,NA,NA,mean of means,capture,g,2,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Anchillotto-Danilo_Russo-Luciano_Bosso,Adult,NA
Barbastella_barbastellus,ForearmLength,39.03,1.05,2.68,mean,capture,mm,16,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Eptesicus_serotinus,ForearmLength,51.7,2.55,4.94,mean,capture,mm,59,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Myotis_bechsteinii,ForearmLength,42.41,1.8,4.24,mean,capture,mm,284,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Myotis_brandtii,ForearmLength,35.44,1.8,5.09,mean,capture,mm,45,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Myotis_daubentonii,ForearmLength,37.46,1.82,4.87,mean,capture,mm,101,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Myotis_emarginatus,ForearmLength,38.9,1.39,3.58,mean,capture,mm,132,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Myotis_myotis,ForearmLength,60.51,2.47,4.08,mean,capture,mm,319,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Myotis_mystacinus,ForearmLength,34.48,1.29,3.75,mean,capture,mm,116,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Myotis_nattereri,ForearmLength,39.68,2.47,6.23,mean,capture,mm,118,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Nyctalus_leisleri,ForearmLength,44.42,3.28,7.37,mean,capture,mm,15,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Nyctalus_noctula,ForearmLength,55.15,1.3,2.36,mean,capture,mm,3,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Pipistrellus_pipistrellus,ForearmLength,31.86,1.31,4.11,mean,capture,mm,177,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Plecotus_auritus,ForearmLength,38.78,1.32,3.4,mean,capture,mm,231,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Plecotus_austriacus,ForearmLength,40.48,1.27,3.13,mean,capture,mm,27,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Rhinolophus_ferrumequinum,ForearmLength,56.12,1.51,2.69,mean,capture,mm,26,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Vespertilio_murinus,ForearmLength,43.7,NA,NA,mean,capture,mm,1,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Barbastella_barbastellus,BodyMass,9.27,1.3,14.04,mean,capture,g,15,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Eptesicus_serotinus,BodyMass,23.37,3.2,13.68,mean,capture,g,58,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Myotis_bechsteinii,BodyMass,9.64,1.57,16.31,mean,capture,g,268,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Myotis_brandtii,BodyMass,6.5,1.44,22.22,mean,capture,g,43,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Myotis_daubentonii,BodyMass,8.08,1.41,17.5,mean,capture,g,98,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Myotis_emarginatus,BodyMass,8.19,1.37,16.7,mean,capture,g,118,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Myotis_myotis,BodyMass,26.63,4.31,16.2,mean,capture,g,301,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Myotis_mystacinus,BodyMass,5.58,2.86,51.3,mean,capture,g,115,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Myotis_nattereri,BodyMass,7.55,0.96,12.77,mean,capture,g,114,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Nyctalus_leisleri,BodyMass,16.97,4.31,25.4,mean,capture,g,13,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Nyctalus_noctula,BodyMass,33.64,1.98,5.89,mean,capture,g,3,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Pipistrellus_pipistrellus,BodyMass,5.27,0.67,12.66,mean,capture,g,166,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Plecotus_auritus,BodyMass,7.77,1.07,13.8,mean,capture,g,217,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Plecotus_austriacus,BodyMass,8.8,0.95,10.76,mean,capture,g,26,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Rhinolophus_ferrumequinum,BodyMass,25.23,4.82,19.1,mean,capture,g,25,individual,Luxembourg,Unpublished data,Unpublished data,Data_provider:_Lisette_Cantu-Salazar,Adult,NA
Nyctalus_noctula,ForearmLength,53.05,2.16,4.07,mean,capture,mm,1827,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Pipistrellus_nathusii,ForearmLength,33.36,2.3,6.91,mean,capture,mm,150,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Pipistrellus_pygmaeus,ForearmLength,31.11,1.69,5.44,mean,capture,mm,7,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Myotis_daubentonii,ForearmLength,38.3,1.75,4.56,mean,capture,mm,39,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Nyctalus_leisleri,ForearmLength,43.81,1.6,3.66,mean,capture,mm,54,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Vespertilio_murinus,ForearmLength,47.3,0.57,1.2,mean,capture,mm,2,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Barbastella_barbastellus,ForearmLength,37.48,1.65,4.4,mean,capture,mm,11,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Eptesicus_nilssonii,ForearmLength,40.52,1.37,3.38,mean,capture,mm,21,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Eptesicus_serotinus,ForearmLength,50.78,1.11,2.19,mean,capture,mm,6,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Myotis_bechsteinii,ForearmLength,42.48,1.39,3.28,mean,capture,mm,8,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Myotis_brandtii,ForearmLength,34.53,1.84,5.34,mean,capture,mm,14,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Myotis_myotis,ForearmLength,60.78,4.53,7.45,mean,capture,mm,65,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Myotis_mystacinus,ForearmLength,33.7,1.74,5.17,mean,capture,mm,7,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Myotis_nattereri,ForearmLength,40.52,1.16,2.85,mean,capture,mm,22,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Pipistrellus_pipistrellus,ForearmLength,29.87,2.42,8.1,mean,capture,mm,53,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Plecotus_auritus,ForearmLength,38.87,1.93,4.97,mean,capture,mm,25,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Nyctalus_noctula,BodyMass,27.79,4.37,15.74,mean,capture,g,1823,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Pipistrellus_nathusii,BodyMass,8.27,2.42,29.22,mean,capture,g,172,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
Pipistrellus_pygmaeus,BodyMass,5.08,0.49,9.67,mean,capture,g,6,individual,Germany,Unpublished data,Unpublished data,Data_provider:_Christian_Voigt-Dina_Dechmann-Tobias_Teige-Uwe_Hoffmeister-Andreas_Zahn,Adult,NA
