,verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,verbatimN2,verbatimN2Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
79,Hypsugo_savii,GrasslandAffinityLargeScale,-0.7,NA,NA,NA,Modelling,NA,2585,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0691430356121406
80,Hypsugo_savii,DeciduousForestAffinityLargeScale,-0.33,NA,NA,NA,Modelling,NA,2585,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0757624662393214
81,Hypsugo_savii,ConiferousForestAffinityLargeScale,0.74,NA,NA,NA,Modelling,NA,2585,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0665736525429773
82,Miniopterus_schreibersii,FreshwaterAffinitySmallScale,0.53,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0824115594781075
83,Miniopterus_schreibersii,DenseUrbanAreaAffinitySmallScale,-0.17,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0951842344468057
84,Miniopterus_schreibersii,CroplandAffinitySmallScale,-0.28,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0848327600897191
85,Miniopterus_schreibersii,GrasslandAffinitySmallScale,-0.36,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0810135954982223
86,Miniopterus_schreibersii,DeciduousForestAffinitySmallScale,-0.5,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0847272095909483
87,Miniopterus_schreibersii,ConiferousForestAffinitySmallScale,0.16,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0869925406655264
88,Miniopterus_schreibersii,FreshwaterAffinityMediumScale,0.57,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.081567055515029
89,Miniopterus_schreibersii,DenseUrbanAreaAffinityMediumScale,-0.19,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.11115591182585
90,Miniopterus_schreibersii,CroplandAffinityMediumScale,-0.4,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0869883437358428
91,Miniopterus_schreibersii,GrasslandAffinityMediumScale,-0.62,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0818339202911868
92,Miniopterus_schreibersii,DeciduousForestAffinityMediumScale,-0.68,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0881172739055132
93,Miniopterus_schreibersii,ConiferousForestAffinityMediumScale,0.32,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0822233863345796
94,Miniopterus_schreibersii,FreshwaterAffinityLargeScale,0.55,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0761375351397515
95,Miniopterus_schreibersii,DenseUrbanAreaAffinityLargeScale,-0.69,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.179110668824738
96,Miniopterus_schreibersii,CroplandAffinityLargeScale,-0.74,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0861001673919854
97,Miniopterus_schreibersii,GrasslandAffinityLargeScale,-0.84,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0818166322920696
98,Miniopterus_schreibersii,DeciduousForestAffinityLargeScale,-0.62,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0828027229295604
99,Miniopterus_schreibersii,ConiferousForestAffinityLargeScale,0.13,NA,NA,NA,Modelling,NA,2591,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0827904391171298
100,Myotis_capaccinii,FreshwaterAffinitySmallScale,0.85,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.120388296760946
101,Myotis_capaccinii,DenseUrbanAreaAffinitySmallScale,-0.13,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.180704804329693
102,Myotis_capaccinii,CroplandAffinitySmallScale,-0.34,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.199612752686299
103,Myotis_capaccinii,GrasslandAffinitySmallScale,-0.07,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.154104223176762
104,Myotis_capaccinii,DeciduousForestAffinitySmallScale,0.3,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.14366691909784
105,Myotis_capaccinii,ConiferousForestAffinitySmallScale,0,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.155054254440508
106,Myotis_capaccinii,FreshwaterAffinityMediumScale,0.24,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.146577551633169
107,Myotis_capaccinii,DenseUrbanAreaAffinityMediumScale,-0.28,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.210834262169439
108,Myotis_capaccinii,CroplandAffinityMediumScale,-0.26,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.176081887636599
109,Myotis_capaccinii,GrasslandAffinityMediumScale,0.05,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.144728105179941
110,Myotis_capaccinii,DeciduousForestAffinityMediumScale,0.55,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.131052363252532
111,Myotis_capaccinii,ConiferousForestAffinityMediumScale,-0.04,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.159216187553358
112,Myotis_capaccinii,FreshwaterAffinityLargeScale,0.04,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.146586228054985
113,Myotis_capaccinii,DenseUrbanAreaAffinityLargeScale,-0.33,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.286219396390361
114,Myotis_capaccinii,CroplandAffinityLargeScale,-0.19,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.161636343311233
115,Myotis_capaccinii,GrasslandAffinityLargeScale,0.19,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.143320427444626
116,Myotis_capaccinii,DeciduousForestAffinityLargeScale,0.13,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.149019515813168
117,Myotis_capaccinii,ConiferousForestAffinityLargeScale,-0.07,NA,NA,NA,Modelling,NA,2536,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.155847766027808
118,Myotis_daubentonii,FreshwaterAffinitySmallScale,0.73,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0776420375641743
119,Myotis_daubentonii,DenseUrbanAreaAffinitySmallScale,-0.56,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0950660345621626
120,Myotis_daubentonii,CroplandAffinitySmallScale,0.07,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0794555927919819
121,Myotis_daubentonii,GrasslandAffinitySmallScale,0.13,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0753392157023312
122,Myotis_daubentonii,DeciduousForestAffinitySmallScale,0.54,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0797493381730832
123,Myotis_daubentonii,ConiferousForestAffinitySmallScale,-0.17,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0860316551424886
124,Myotis_daubentonii,FreshwaterAffinityMediumScale,0.53,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0795371969672433
125,Myotis_daubentonii,DenseUrbanAreaAffinityMediumScale,-0.97,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.112842082847342
126,Myotis_daubentonii,CroplandAffinityMediumScale,0.22,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0832374203567019
127,Myotis_daubentonii,GrasslandAffinityMediumScale,0.19,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0760013866067674
128,Myotis_daubentonii,DeciduousForestAffinityMediumScale,0.61,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0812056056550083
129,Myotis_daubentonii,ConiferousForestAffinityMediumScale,-0.24,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0833994466037037
130,Myotis_daubentonii,FreshwaterAffinityLargeScale,-0.12,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0876046453670145
131,Myotis_daubentonii,DenseUrbanAreaAffinityLargeScale,-1.01,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.174538267412026
132,Myotis_daubentonii,CroplandAffinityLargeScale,0.33,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0805796954768026
133,Myotis_daubentonii,GrasslandAffinityLargeScale,0.42,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0759283897469733
134,Myotis_daubentonii,DeciduousForestAffinityLargeScale,0.35,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0801553543094478
135,Myotis_daubentonii,ConiferousForestAffinityLargeScale,-0.21,NA,NA,NA,Modelling,NA,2639,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0789194526563946
136,Myotis_emarginatus,FreshwaterAffinitySmallScale,0.39,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0498571926426802
137,Myotis_emarginatus,DenseUrbanAreaAffinitySmallScale,-0.39,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0656272144842895
138,Myotis_emarginatus,CroplandAffinitySmallScale,-0.22,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0567654615100154
139,Myotis_emarginatus,GrasslandAffinitySmallScale,-0.09,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0512222666087044
140,Myotis_emarginatus,DeciduousForestAffinitySmallScale,0.59,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0515418239305277
141,Myotis_emarginatus,ConiferousForestAffinitySmallScale,-0.08,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0569752335342448
142,Myotis_emarginatus,FreshwaterAffinityMediumScale,0.2,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0533468907121172
143,Myotis_emarginatus,DenseUrbanAreaAffinityMediumScale,-0.44,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0729566226461244
144,Myotis_emarginatus,CroplandAffinityMediumScale,-0.11,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.057636709932529
145,Myotis_emarginatus,GrasslandAffinityMediumScale,-0.05,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0511444842033778
146,Myotis_emarginatus,DeciduousForestAffinityMediumScale,0.41,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0535176444399955
147,Myotis_emarginatus,ConiferousForestAffinityMediumScale,-0.02,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0548778141216096
148,Myotis_emarginatus,FreshwaterAffinityLargeScale,0.06,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0529620677564304
149,Myotis_emarginatus,DenseUrbanAreaAffinityLargeScale,-0.28,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0873381497762069
150,Myotis_emarginatus,CroplandAffinityLargeScale,-0.06,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0569271329062447
151,Myotis_emarginatus,GrasslandAffinityLargeScale,0.05,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0505147799428957
152,Myotis_emarginatus,DeciduousForestAffinityLargeScale,0.29,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0531927465963466
153,Myotis_emarginatus,ConiferousForestAffinityLargeScale,-0.15,NA,NA,NA,Modelling,NA,2609,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0594929107415759
154,Myotis_myotis,FreshwaterAffinitySmallScale,-0.02,NA,NA,NA,Modelling,NA,2546,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,M.myotis/M.blythii_pooled_together,SE=0.0731419229044297
155,Myotis_myotis,DenseUrbanAreaAffinitySmallScale,-0.52,NA,NA,NA,Modelling,NA,2546,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,M.myotis/M.blythii_pooled_together,SE=0.0932744856883392
156,Myotis_myotis,CroplandAffinitySmallScale,0.46,NA,NA,NA,Modelling,NA,2546,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,M.myotis/M.blythii_pooled_together,SE=0.0812786941621642
157,Myotis_myotis,GrasslandAffinitySmallScale,0.47,NA,NA,NA,Modelling,NA,2546,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,M.myotis/M.blythii_pooled_together,SE=0.0792187398372397
158,Myotis_myotis,DeciduousForestAffinitySmallScale,-0.24,NA,NA,NA,Modelling,NA,2546,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,M.myotis/M.blythii_pooled_together,SE=0.0913182821458372
159,Myotis_myotis,ConiferousForestAffinitySmallScale,-0.11,NA,NA,NA,Modelling,NA,2546,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,M.myotis/M.blythii_pooled_together,SE=0.0746471460074538
